"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Djibouti","DJI","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","12.8655641486817","13.8262075197938","14.8140517260402","15.7217069067921","17.0818582995616","18.1642064073063","18.4950270323014","20.1606244981818","22.0552161307408","25.0126563570377","26.8224432255089","27.5096900945936","28.388721054392","29.8180729989882","32.1964516363706","35.2715945262645","39.0656059300101","42.323621041611","46.1190850784483","50.949282111908","53.4286915213317","56.32915992563","58.1305324164655","60.9110091262179","64.4423259358796","67.4459409551246","70.36700802418","73.5595511706803","74.9233042089688","77.2036394420435","79.3169356326151","84.1281890686753","85.2718766387338","87.2378670973168","90.3053400997341","92.3721149595502","94.406118175327","97.4560897293221","100.202090581842","","","","","","","","","","","",
"Dominica","DMA","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","0.939359304066703","0.939838165016336","0.970171905908261","1.03101555811516","1.02311674675097","1.05984445747019","1.0295980876989","1.10056149995332","1.06386016859168","1.12734072742521","1.1172086387875","1.17162514746574","1.17859996722387","1.18136632382696","1.11923467216192","0.97759208735223","0.937280869022574","0.918436010440658","0.887243806073124","0.894157466256843","0.882735015402257","0.867482779590954","0.867834196109404","0.868281007189714","0.904616030927568","0.95093534726059","0.950745472593258","0.916044625064074","0.945168590765277","1.04821485703952","0.966667481763611","1.03244261394146","1.06778870160709","1.08019105759443","1.12803716556817","1.12583487544971","1.17906145056168","1.19630640341688","1.14116573917881","","","","","","","","","","","",
"Denmark","DNK","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","239.50059014079","197.637573379545","201.821190666199","203.138525251127","191.655785802983","174.181843321874","180.612320205809","185.173297479009","189.700658503518","219.975710995557","262.93119150807","307.33985496235","326.658519780532","325.711347734057","384.051737944665","456.336623066737","517.346280402842","574.168991822625","570.355613356131","594.620714694937","610.59120122751","707.288705088468","723.015468577863","769.94170546","800.341482327012","830.927893778958","902.435461143684","1002.65218028191","972.942908092642","1005.17461960911","1060.4074592033","1094.11991918708","1130.10463160916","1114.21754938032","1221.44805224704","1304.65289147469","1308.04617369415","1245.71849990033","1304.83486077782","","","","","","","","","","","",
"Dominican Republic","DOM","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","562.303296855734","571.624997325883","577.947296874959","586.305573262065","598.429026140497","602.248494542121","631.844075522727","641.562375730265","653.835105360708","661.446543447906","655.356797552362","676.751014797773","713.893272500722","725.918943233398","742.885034985043","713.853606221981","698.321111369181","488.031497014279","494.827323800111","476.41006599341","491.323567960521","488.026627544491","1102.29355765039","992.812299757581","886.878028766826","923.90000416019","976.818925183808","1021.30294874996","1020.13832951671","1021.36500639868","1028.50089334752","1035.24849778559","1038.85667513599","1034.86835360067","1058.70609157848","1083.44235332079","1105.80744265923","1122.95003457589","1150.96805432181","","","","","","","","","","","",
"Algeria","DZA","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","9202.00374680717","10637.3830333161","16096.5648839409","21044.4934056964","17652.405877939","15774.3512932628","19941.9233707458","21353.5832411969","23150.2953365053","22792.8391213205","20782.7502604333","18205.279589599","17335.8245955638","19563.5985354638","21304.4203855371","25480.3371596666","25077.0491251876","25136.9307499473","25154.6864630322","26640.4404210116","25504.9665511964","26662.8971786176","30461.8760443239","30196.0190357265","29215.8683019087","32333.3361894969","33233.592842561","34288.7646840986","34990.7277125626","37481.56624539","36708.2598285081","33794.6572722891","33673.5178352081","36450.669850142","35826.8020864778","37615.0456309052","38114.8042235993","36978.490977748","37642.5577718626","","","","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","","202519.849059708","203406.581451944","211649.291368494","216940.743424035","219155.822537702","243817.866100078","249482.057229335","278949.348851533","306020.120857673","314494.254467718","304395.183329668","305998.256399479","317602.471701959","331313.44668377","357615.81035136","369719.8149761","379063.408032647","387156.999622803","408583.303971986","426405.882880196","443459.189923149","449568.143044932","450174.179748478","459936.423790634","473098.003425698","507984.175415023","525936.461656296","521132.673170261","502970.075636405","495604.106425219","497226.720764441","507676.608355851","539798.201532335","609557.927130044","688888.657514398","755102.443171529","803920.735696604","836259.974500674","908692.255921271","","","","","","","","","","","",
"Early-demographic dividend","EAR","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","","279112.017296398","284064.071412216","302771.583523097","337001.006027709","339888.06764618","321287.899919715","355793.762504276","366018.435021716","368800.441722989","364172.378078511","362898.445115128","350530.525712482","357483.441694086","350485.125014649","340157.474327924","344345.337864668","359700.481029485","373495.958675728","397270.204646079","412568.469850784","410927.984960538","421744.703331085","424119.454246432","436697.086756747","442794.37332942","465053.08039245","480501.155657115","490091.717631167","492108.880312821","496182.941930295","517751.829871456","526912.479772236","538965.85037405","572506.103751169","585988.617535714","612992.155193485","635047.479572883","653359.949245234","674243.012738381","","","","","","","","","","","",
"East Asia & Pacific","EAS","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","","250520.05004852","246922.972383614","255732.714382518","261750.557916464","262638.400542132","284056.909374614","290806.54430103","322321.417375293","347340.182496837","355937.036464828","347847.088070052","351301.001605817","363760.474111279","378447.177224946","406224.562870809","416899.05342569","428252.545301063","436719.202085432","456039.564730239","473903.108669806","489232.337204162","496567.927330405","497127.340999208","506377.327738821","517030.622056604","553934.371300778","572384.029078588","568289.29365944","550767.510550817","544187.732036626","547238.405081316","561472.379824603","593724.232430642","664304.740543271","744226.810289916","811321.475515113","860289.202553075","894205.491274469","967321.870377262","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","","321683.360665186","322951.753712747","329833.841697159","343886.447072442","357349.847146264","371632.418900036","387083.715183445","399000.737484666","414287.410058784","422695.161309976","435606.031409869","446785.901039378","465696.703060284","485162.765061135","496553.698926853","507484.593731107","525788.541661866","539497.05199031","574184.235239939","587320.63384301","602970.558971535","587711.289746648","569615.79815235","553655.744941034","510904.713037333","496944.452722631","483170.850901227","467389.850474893","463988.664266893","470502.519786187","490342.151287676","496469.749048328","502638.017990808","523798.964919705","532276.87873322","543509.36353083","561662.859394692","577875.239435598","598648.999335625","","","","","","","","","","","",
"Europe & Central Asia","ECS","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","","571281.207041503","570979.676618052","571279.317112092","588118.717689984","599703.296405907","622047.209154932","643481.981753517","659723.20957932","678284.20006746","696499.522450796","702812.233080226","697821.717989556","721774.267671316","750909.213824575","743196.622660846","767921.330560628","784649.766323072","794590.250203833","822160.652652506","827290.349159046","822946.547289432","803998.346087373","778299.785389045","744833.514128372","695771.735513689","681423.824316143","680499.511275197","661343.037638097","645758.22294728","646933.344006754","672883.927141598","677001.984493473","679861.301573918","699913.6946064","705186.128372533","712729.479902253","729344.444435258","743521.558564827","762509.24708309","","","","","","","","","","","",
"Ecuador","ECU","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","1826.39021066189","1583.32438502635","1464.75728290328","1667.57475772096","1576.06292372435","1510.24566333441","1523.60404609526","1540.0665231466","1552.69038991794","1656.14078353968","1586.7185667903","1580.46177812848","1596.82953102329","1708.51461475003","1839.43052108435","2008.60787788297","2199.67392588587","1555.63136186414","2310.64305049301","2440.32483099026","2421.32762403638","2332.78737111392","2355.95568017651","2337.93793080942","3003.53694113515","3089.67003756366","3296.84964327529","3167.46174442643","3014.89516938545","2891.70261665498","2874.73897444511","2971.0485618719","2791.10026115378","2980.48346464839","3292.2902939592","3358.91840161415","3404.57759363625","3363.40448650501","3358.38867219205","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","6667.14291824343","6481.73973474443","6146.65369889594","6223.41973790125","6861.26014972031","7022.573195826","7468.74469389014","7199.36675619737","7278.98589410637","7113.07103081937","7021.46699529731","7280.3627963891","7458.11697599951","7781.91257707649","8345.48283448752","8838.88358573286","8970.76948141785","9495.94087816495","9653.97241535873","10214.3440456571","10478.8624642081","10875.5856830345","11126.7297595233","11865.2445433509","12129.4253451899","12598.7838898726","12929.3572980718","13007.0513376735","12944.6446154883","14191.9262704278","15200.5640222959","15910.4642739131","17639.2047268607","19290.1209671082","20452.5020504854","24849.2723278463","26295.375239063","27113.6167156991","28776.4923695461","","","","","","","","","","","",
"Euro area","EMU","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","","117849.527599631","114356.073390679","112020.84516968","108566.503757745","108110.972682528","108507.693996559","110991.343672876","112594.768803864","111981.137840332","114867.985748906","113251.242811462","110852.42766254","106675.032335689","103263.833134455","100792.897589211","102654.789047139","99857.1373220051","95839.1292326627","91516.7423024829","94230.9884379729","93157.4100170136","90513.4052204905","87053.046503083","83401.6335180112","80453.7280516795","79922.7753494652","94395.7584143909","92431.0625319591","90858.7962358303","88912.2118426717","87024.221280878","85315.9307604509","83021.1336595392","83255.4468126507","83155.8140333167","82027.1552921221","81842.56418219","82558.9438735954","82083.1666609267","","","","","","","","","","","",
"Eritrea","ERI","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","245.042132933802","246.395545196712","246.793588636857","248.553930255914","250.869865356156","253.627512381687","256.216460979207","259.409612968","263.861920708694","265.364097027359","267.044046525071","269.806718587191","272.953005925031","274.589791421812","283.862939718218","293.544674082641","294.84492624831","293.462719320402","299.346590376107","305.5701993298","310.407545487354","323.115831831647","357.471208405135","363.042311851641","369.592204012805","380.963178407444","400.811725507276","414.131170908164","311.957498498056","322.119431073319","329.35109756302","340.459118236793","269.161452638456","275.417213534463","411.928245038787","421.367644069662","470.840839198767","502.498403325497","544.07576871391","","","","","","","","","","","",
"Spain","ESP","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","6810.58210713168","6298.7917067237","6832.05311057048","5160.46061013945","4990.09352192529","4582.39290561095","4656.1210719645","4585.41615641166","4163.0260473922","4304.64232897901","4509.76230333985","4951.32162102064","5407.57168493009","5665.00158100485","5450.03047902013","5702.35389005523","5804.79003883744","5364.16907640693","5116.92745328405","5577.59522368113","5402.28738042148","5266.17769362048","5410.32677527921","5092.15283856015","5067.95516516961","4807.48777856571","4790.372582536","4994.12159900073","4860.50463757491","4419.98677726729","4279.88587266232","4308.11892617783","4244.43065720686","3897.87287827984","4011.03501280626","4003.34238468516","3672.24062630726","3549.41130993767","3356.43979843854","","","","","","","","","","","",
"Estonia","EST","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","628.818215139882","631.830208507727","644.138655242258","655.291181630739","671.18905935963","679.073957712972","680.406178278592","686.35481288343","679.402523532974","669.912031929015","660.867965796288","650.215931430653","658.215580409504","646.80913170168","643.485238555095","647.526905410235","664.810438916006","668.916755569802","880.629503921826","1052.49145958738","1192.06505469615","1132.79287353678","866.115136735767","603.063637966936","671.773790435359","681.213465882415","896.248507735524","893.730914355128","783.17031438318","738.859540060173","818.254226098943","836.453126252985","798.208767764161","889.854129196204","927.773385205838","913.600121616595","902.261829523775","937.756555628175","921.768532325515","","","","","","","","","","","",
"Ethiopia","ETH","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","2011.11711847922","2053.46480851189","2093.00116730009","2113.45661153105","2162.42250525561","2188.90237087259","2231.96685257082","2285.49764462066","2343.40121562572","2405.09675211584","2472.66556095664","2524.25799409429","2582.4033229224","2653.16905293374","2705.81734239425","2779.06328088062","2858.95836363","2929.9247666651","3016.47020320044","3130.69710395078","3236.4029649054","4158.34016369286","5095.28887590037","6019.62463882012","6220.51582531898","6383.88334220861","6500.60132802535","6646.71333771241","6815.91091869918","6968.77348168364","7106.89940839655","7256.83691710881","7363.14726125232","7493.95026343215","7620.65343055117","7773.0930421642","7913.71830160926","9863.45676369902","10083.5975244122","","","","","","","","","","","",
"European Union","EUU","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","","267937.231647747","266453.803916954","259986.633154519","263372.92839804","261705.109357785","270131.67143676","276282.409328304","280775.204015917","283783.486155241","292853.386290111","285938.806486493","270247.791856576","275234.922684898","292745.306356872","265183.927578006","278560.874263792","276855.21210434","272238.869192693","264758.936718882","254300.618286691","232056.938281","224830.655922103","215154.518295436","196623.23003724","190639.26400141","189903.779927363","202208.417455187","196853.643555798","184358.621724035","178047.097753956","183406.44907691","180296.014505766","176295.474934605","175575.672396275","172317.10581133","168915.50018931","167771.2279059","165183.51049437","163279.607801125","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","","62266.7432985856","58360.3850370634","52738.1904072978","55445.3620939592","51922.925368123","54762.5387598769","61052.3068314662","58991.2001524242","60262.4109957713","66465.836455553","61422.8449113183","45407.3886883104","46572.0276705135","45661.2910931725","47258.9747168313","49913.26003168","55649.6850110017","57082.5963151118","59558.6062085178","60571.8711661101","60960.2239261766","53603.6119820167","53158.2082771603","53981.6122893623","56625.5006015595","59040.5010628485","60501.3817283758","64288.0570156538","68359.3385961938","70344.2596634426","74488.2455265769","74143.28969005","72493.7149767912","73941.2924936731","79126.1007605471","82623.9929089699","85825.463678023","86330.7538330908","88504.5495470396","","","","","","","","","","","",
"Finland","FIN","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","1709.87194535567","1653.51646654546","1692.86141761819","1611.57631679469","1582.77818299552","1343.80399419532","1360.78541642823","1352.75322044679","1412.42732199276","1486.07550890649","1493.59712633128","1512.03555798299","1427.39889866165","1540.6077460737","539.113396751016","560.746837804939","586.912337551292","587.27547377143","486.51890822131","577.65738399672","765.90323353151","749.043374141168","759.932570902937","793.516685713888","756.525147982643","751.279380859089","771.971741355863","805.436728794231","788.553633516415","769.681107188935","769.978248011152","792.822916800674","808.72838951626","820.662910747388","813.492106014197","816.50193547662","826.195759630836","829.54350089282","833.973281187211","","","","","","","","","","","",
"Fiji","FJI","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","19.8705095322209","18.0285939923983","16.6122960503713","17.0566672501337","16.0797220241142","16.3463656626342","16.7043041412017","18.6323686561039","19.9425882914371","24.627139413171","23.9067337966262","24.7475671662685","24.5572033466775","17.6984051068113","24.3291759162456","20.3182339557831","22.8863570586248","18.8013161128107","19.5410735294611","21.7409094015416","22.1834932738121","19.3448425710981","18.4115032632592","18.1338750166135","17.8715886766924","17.4007910943684","16.8802991079187","16.1650585947906","13.9938029084088","16.6700535697738","14.6922786887143","13.9073626052489","14.5109877509238","13.8102392923507","14.3443659202236","14.806592353608","14.9496798278449","15.5593401546803","16.0246795412827","","","","","","","","","","","",
"France","FRA","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","33038.8875807594","31338.0172206894","30276.9911599643","28806.6370387029","27590.2302874519","28961.1479452493","31011.4505823536","33829.9334678889","33978.673132609","34094.0825682929","31817.1392394734","29272.7074521208","26278.5345858612","26092.9408262056","25845.6004380118","25081.5513609242","23683.8286031548","23073.0440662295","20961.9422118539","20619.8280483123","20340.4022332713","21135.0486914231","20668.1789450358","20340.7961342072","19538.8622630102","19662.664645832","34541.4083564966","34075.2227553876","34146.4851790044","34197.0007543851","34225.5270736875","34129.7134580883","33674.3536848955","34197.3200991915","34542.010847582","34464.9129094224","35093.4776164156","35154.8289872452","35280.0111511863","","","","","","","","","","","",
"Faroe Islands","FRO","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","0.53619824754954","0.53185069419103","0.52750314083252","0.52315558747401","0.518808034115501","0.514460480756991","0.510112927398481","0.505765374039971","0.501417820681461","0.497070267322952","0.492722713964442","0.488375160605932","0.484027607247422","0.479680053888913","0.475332500530403","0.470984947171893","0.466637393813383","0.462289840454873","0.457942287096364","0.453594733737854","0.449247180379344","0.449247180379344","0.460966672041414","0.460966672041414","0.474639412313829","0.51225961062927","0.529838848122374","0.562392991628124","0.562392991628124","0.572159234679849","0.579972229121229","0.589087389302839","0.598853632354563","0.606666626795943","0.616432869847668","0.625548030029278","0.637267521691348","0.648987013353418","0.660706505015488","","","","","","","","","","","",
"Gabon","GAB","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","487.852685715098","684.532765242403","744.222749009874","1881.1081127206","2065.4179144835","2379.54228629214","2502.04613368589","2444.15490727505","2447.09595361273","2570.89925341136","2444.61313288821","2426.0743315614","2387.43515915049","2163.73128442261","2646.76308163288","2992.31962322198","2246.0101286202","2018.82784575899","2065.79406795047","2794.54510174361","2998.5656451784","2921.4576425378","3065.67375779858","3124.6438543585","3162.87245454159","3492.02082947199","3790.83722332445","3594.97849722937","3964.2803371005","3712.02387481667","3671.10370749972","3691.77728774214","3588.07934002159","3956.0836794763","3745.70134882043","3504.8556907788","3023.02033626228","2671.37091727907","2828.3327343484","","","","","","","","","","","",
"United Kingdom","GBR","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","47745.2040893436","47572.9953501392","40947.9082862344","44388.8322345529","40103.4948723225","43816.6660332863","42805.6852738092","42671.081535386","42939.6384985347","45665.1692379898","44611.1271869525","44268.7361745733","43110.3627183888","42063.3729134644","25032.6441684952","35250.3413320986","38682.6697935796","37125.144437065","36543.523000332","34082.4435143489","32842.2309282438","33878.2861408084","31237.7455224334","28442.2902994592","24089.1984310054","25460.1063743733","25735.6752585025","25077.040469776","23568.6677198268","22942.182031752","21935.40675095","20987.5245389838","19884.4937673406","18767.8914568057","17166.3625237965","15256.9988983517","14067.609591156","13735.2077021969","13833.1890163018","","","","","","","","","","","",
"Georgia","GEO","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","798.517714987102","814.710776047058","844.906369755548","879.344003592779","911.883008371664","907.998198511351","907.123769013578","887.269614368015","845.187032678448","796.017951616116","750.884181369924","712.542570632793","698.922112314847","697.323105292528","698.837515647346","701.502072293291","706.073226411806","698.142354466924","1776.38970496546","1781.67699983468","1734.84280884819","1645.02044059753","1727.03569599543","1940.58078413847","1463.81913633557","1635.10683501943","1821.62145826898","1490.26258772773","1430.89312138786","1396.74354320448","1377.03591223851","1366.85183780502","1412.71965400091","1442.68615143192","1499.9688518493","1594.45645518916","1673.78449079653","1763.28570465052","1844.76386792709","","","","","","","","","","","",
"Ghana","GHA","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","993.0448501767","1004.50390869073","1018.43742865529","1034.67525481297","1156.98289229304","1181.67241132591","1205.77948443482","1229.66611684593","1252.40538287974","1274.5149845696","1299.51690534511","1339.42298189814","1412.57525138128","1514.73464609011","1586.15488043305","1619.92642982076","1652.95736257246","1698.01359935016","1749.20394071939","1796.75875757747","1785.11480539009","1748.25426347405","2090.14440935268","2371.16088167727","2613.46612919009","2643.19810636126","2670.45493365627","2692.47524277493","2730.2554054727","2758.90241054615","2784.35104494956","2811.05911389436","2847.81948356043","2891.49434238574","2923.37432066344","2950.1366340525","2977.27985339343","3008.57762475758","3035.21616288247","","","","","","","","","","","",
"Gibraltar","GIB","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","0.18470406121441","0.184703851187677","0.141974626593117","0.168025754392158","0.134060567288157","0.165387944650571","0.129380331585692","0.129380121558959","0.124700515936691","0.182065621392625","0.199340362129248","0.193467678651504","0.200786144149022","0.18470406121441","0.177386225797089","0.218073024430772","0.22886629820342","0.22886629820342","0.547655205796241","0.524256127551237","0.523380316077566","0.576155833368693","0.718812290745534","0.696305826112785","0.735160771587389","0.698723233801502","0.664791314931896","0.659651960792634","0.654229070564773","0.640818863707727","0.61976578406246","0.576292350744685","0.509451343191751","0.468800669156023","0.383760845249714","0.3052360505792","0.301812614842789","0.328418801289939","0.291859447999321","","","","","","","","","","","",
"Guinea","GIN","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","890.93392524812","891.603910524141","896.965282577942","900.761922690971","894.520859812234","893.477435643745","881.340761876553","893.164193006585","887.835134395153","897.127963708569","901.065360566178","918.292046787401","929.753915488506","958.193384515673","981.17902675641","1025.82153109706","1035.40371698461","1045.33332722978","1053.74407155633","1078.36103784271","1115.1907380094","1170.2116173904","637.276087472004","696.187038959354","741.853077600902","952.983805931662","1434.32174039395","683.141872336589","697.277170693502","1418.82978367446","1412.53475746174","1431.03961010851","1449.12148697557","1467.93426153467","1487.04189581879","1505.77612353776","1524.30427154526","1543.36125277336","1557.16279332953","","","","","","","","","","","",
"Gambia, The","GMB","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","54.4564289465046","54.8120252069536","55.6894840063967","57.0975817150944","56.5454945493463","59.2256712845237","59.7977174933176","61.5708181996078","65.2402652214939","64.6071432221465","69.404582425025","69.698638294786","69.6626383718498","72.6815645100008","74.6536054470413","77.2299705123736","80.4068195142164","84.3303215492866","88.0017262061913","91.1660352070372","95.887016176428","99.3787015192791","106.76700762089","110.243627539357","114.671189587058","118.66814023555","122.03223675594","124.49041483183","126.701292953873","129.714577692084","139.362748816462","142.49547506109","145.063977671736","148.401526242941","151.91428645046","155.66818096416","158.541957654925","170.957486587805","171.926142934093","","","","","","","","","","","",
"Guinea-Bissau","GNB","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","31.4976944916529","31.5910513741581","32.0336254927872","32.3939037195589","33.1846697994144","34.3297846943435","35.1532607827434","35.3991489389964","35.2653385345492","35.9173436866526","35.8906789951589","36.7072330435184","38.0303172079046","37.4258483932472","37.1043597075255","36.2800764874435","36.1583771747513","35.9557616557586","36.3686804429441","36.5882844404377","36.9284939051485","37.003604003295","36.9441984324777","37.0975267471733","39.1023104432767","39.4068933369718","39.3796767834368","39.257486110054","39.1033108058532","39.5103869496845","40.0379889522001","39.9581269183753","39.8937445037031","39.6835371043126","40.5672719866284","40.9442431370327","41.5268752875099","42.2837098826211","42.8094100214567","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","39.2122589997274","39.9080985664946","40.1672856259379","40.8480667548604","41.5609894161212","42.9198188712338","44.6563730537164","46.0398055327628","47.2665611611105","48.8063506863006","50.5847037295607","52.3317288640906","54.6284923472102","57.2215809255187","59.0998696845406","61.128486845628","63.3021436825792","64.4386403363749","68.1101552909183","70.5728511373822","73.1006302356712","225.129689787652","381.642261098489","537.100577028884","688.519773969932","730.324450095655","800.331727821305","1153.14796425421","1400.91413934514","1512.46903252017","1611.80811418817","2002.17812341329","1701.15063071119","1801.52018157376","2265.02574347415","2330.24397659634","2395.02646394659","2528.01036043584","2538.69078402898","","","","","","","","","","","",
"Greece","GRC","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","399.721965598154","468.736409797064","499.808194077477","569.259268520877","577.401000164072","655.537831984504","738.107566776781","757.263455206712","733.089308800691","800.72853156081","783.048588979917","875.184934944685","930.725582492811","980.802065359647","1040.76176902719","1122.93838355294","1178.38284179805","1303.81285198509","1359.87441371541","1424.70589515497","1596.55452756473","1558.70060961135","1571.69102091663","1574.95128604461","1618.87459473273","1649.27920872541","1677.56851832122","1782.94271144502","1867.86106597065","1821.34496635096","1895.02591050405","1916.2303141999","1926.28540449623","1881.25904108083","1925.81385394708","1918.70792857176","1872.7048702822","1898.63728929193","1848.89751792189","","","","","","","","","","","",
"Grenada","GRD","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","2.90348269955913","2.88491633642424","2.9058060782798","2.95832051134002","2.86738141457164","2.8667924156036","2.79010373763483","2.87836518259049","2.79380514375144","2.75025696191963","2.76094336358955","2.85006438474245","2.90108939264797","2.89992338681823","2.85361450860378","2.57495025280434","2.54110315302055","2.52528835010546","2.43730390961705","2.4236292370987","2.56370238667098","2.55746478174587","2.56629178525077","2.56288112964102","2.64757731830928","2.63897625106165","2.69687731323439","2.72255210463317","2.64623011233631","2.7105220884474","3.55341705949124","3.91358130685556","4.4554389557362","4.60559423906692","4.60928704458883","4.93752695560954","5.24816026265392","5.29434554013643","5.355034114905","","","","","","","","","","","",
"Greenland","GRL","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","",
"Guatemala","GTM","Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","EN.ATM.METH.EG.KT.CE","","","","","","","","","","0","531.247298940616","530.05766552355","540.12721216989","550.875963845747","560.976548452612","687.089137118542","707.358881740583","723.54948044713","745.086124380672","767.490510140778","615.629408172712","627.492408790665","646.515132291306","659.961146815967","668.462664122841","679.555761557177","699.654897894119","696.249776488764","731.547080195155","749.615195442835","770.690215320665","774.944811057487","797.919917159129","787.88129043829","778.749262337725","803.129435684946","826.812296505921","855.581839492047","881.253332841047","993.616597506953","987.18703680163","987.993615063267","995.007096542284","990.71462899512","985.328300220817","1060.78479755709","1096.95099760699","1145.03057759714","1235.02322670123","","","","","","","","","","","",
